row,column,value
9,45,1.64113
9,46,1.63285
9,47,1.61741
9,48,1.59458
9,49,1.56415
9,50,1.526
9,51,1.48003
9,52,1.42619
9,53,1.36448
9,54,1.29496
9,55,1.21773
9,56,1.13297
9,57,1.04087
9,58,0.941709
9,59,0.835787
9,60,0.723468
9,61,0.605159
9,62,0.481314
9,63,0.352433
9,64,0.219057
9,65,0.0817711
9,66,-0.0587987
9,67,-0.201961
9,68,-0.346958
9,69,-0.493013
9,70,-0.639318
9,71,-0.785038
9,72,-0.929315
9,73,-1.07127
9,74,-1.21001
9,75,-1.34462
9,76,-1.47419
9,77,-1.5978
9,78,-1.71455
9,79,-1.82354
9,80,-1.92389
9,81,-2.01476
9,82,-2.09533
9,83,-2.16486
9,84,-2.22263
9,85,-2.26804
9,86,-2.30053
9,87,-2.31967
9,88,-2.32511
9,89,-2.31664
9,90,-2.29416
9,91,-2.25774
9,92,-2.20757
9,93,-2.14399
9,94,-2.06754
9,95,-1.97886
9,96,-1.8788
9,97,-1.76833
9,98,-1.64857
9,99,-1.52078
9,100,-1.38632
9,101,-1.24667
9,102,-1.10335
9,103,-0.957943
9,104,-0.812044
9,105,-0.667216
9,106,-0.524944
9,107,-0.386626
9,108,-0.253572
9,109,-0.126989
9,110,-0.00799004
9,111,0.102442
9,112,0.203571
9,113,0.294779
9,114,0.375502
9,115,0.445201
9,116,0.503334
9,117,0.549321
9,118,0.582513
9,119,0.602163
9,120,0.607407
9,121,0.597259
9,122,0.570619
9,123,0.526305
9,124,0.463102
9,125,0.379834
9,126,0.275445
9,127,0.149062
9,128,0
10,0,0
10,1,-0.0567707
10,2,-0.0890649
10,3,-0.101612
10,4,-0.0976252
10,5,-0.0801676
10,6,-0.0517755
10,7,-0.0146341
10,8,0.029431
10,9,0.0788932
10,10,0.132497
10,11,0.189232
10,12,0.248307
10,13,0.309114
10,14,0.371202
10,15,0.434248
10,16,0.498032
10,17,0.562415
10,18,0.627313
10,19,0.692682
10,20,0.758496
10,21,0.824736
10,22,0.891374
10,23,0.958361
10,24,1.02562
10,25,1.09304
10,26,1.16045
10,27,1.22767
10,28,1.29445
10,29,1.36049
10,30,1.42546
10,31,1.48898
10,32,1.55064
10,33,1.61
10,34,1.66659
10,35,1.71991
10,36,1.76946
10,37,1.81474
10,38,1.85522
10,39,1.89039
10,40,1.91976
10,41,1.94284
10,42,1.95918
10,43,1.96834
10,44,1.96993
10,45,1.9636
10,46,1.94901
10,47,1.92591
10,48,1.89408
10,49,1.85334
10,50,1.80358
10,51,1.74475
10,52,1.67683
10,53,1.5999
10,54,1.51405
10,55,1.41947
10,56,1.31638
10,57,1.20506
10,58,1.08585
10,59,0.959124
10,60,0.825335
10,61,0.684964
10,62,0.538545
10,63,0.386659
10,64,0.229928
10,65,0.0690212
10,66,-0.0953516
10,67,-0.262418
10,68,-0.431347
10,69,-0.601284
10,70,-0.771336
10,71,-0.940582
10,72,-1.10808
10,73,-1.27285
10,74,-1.4339
10,75,-1.59024
10,76,-1.74084
10,77,-1.88469
10,78,-2.02077
10,79,-2.14808
10,80,-2.26563
10,81,-2.37246
10,82,-2.46765
10,83,-2.55033
10,84,-2.61971
10,85,-2.67504
10,86,-2.71567
10,87,-2.74108
10,88,-2.75084
10,89,-2.74464
10,90,-2.72234
10,91,-2.68394
10,92,-2.6296
10,93,-2.55966
10,94,-2.47465
10,95,-2.37524
10,96,-2.26234
10,97,-2.13699
10,98,-2.00042
10,99,-1.85401
10,100,-1.69929
10,101,-1.53789
10,102,-1.37154
10,103,-1.20206
10,104,-1.03125
10,105,-0.860964
10,106,-0.692985
10,107,-0.529015
10,108,-0.370634
10,109,-0.219305
10,110,-0.0763876
10,111,0.0568751
10,112,0.179464
10,113,0.290582
10,114,0.389507
10,115,0.475554
10,116,0.548045
10,117,0.606273
10,118,0.649463
10,119,0.676744
10,120,0.687119
10,121,0.679448
10,122,0.65245
10,123,0.604712
10,124,0.534714
10,125,0.440875
10,126,0.321562
10,127,0.175221
10,128,0
11,0,0
11,1,-0.0571989
11,2,-0.0872297
11,3,-0.0954781
11,4,-0.0855755
11,5,-0.0609547
11,6,-0.0244247
11,7,0.0216205
11,8,0.0751935
11,9,0.134644
11,10,0.198633
